time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0373400457639,-0.0039484109237,11.976052864,6.25552395021,0.0527969768085,0.0,-0.17735740063,-0.069646711072,2.68171438119,-0.0315381537552,0.0800572180329,0.0,420.86182883111934,420.93246265394134,419.3636641894991,421.29980563581256
1.3800000000000008,-0.0492134672703,-0.00876809307969,12.1422152974,6.25443003956,0.0573271673881,0.0,-0.218930763446,-0.0911559984129,2.85657316743,5.90177163658e-05,0.0643433678109,0.0,466.81967568526466,465.59602615572544,466.8839477243428,469.3426308535021
1.4400000000000008,-0.063691446974,-0.0149006493475,12.319029032,6.25486895461,0.0615735695598,0.0,-0.26410608476,-0.113219853952,3.03672229442,0.0188771912331,0.0812464721388,0.0,469.05797305839417,470.37227843322415,468.9129133891072,470.37241387707337
1.5000000000000009,-0.0807369787907,-0.0222324378746,12.5027287731,6.25567022286,0.0659684530319,0.0,-0.304517189115,-0.131074048317,3.08643469328,-0.00097496124273,0.0481163349552,0.0,430.8928579855056,428.0869414033398,431.7766287688177,430.0984274259986
1.560000000000001,-0.100522659811,-0.0307224487873,12.6929851592,6.25587775989,0.0686627675316,0.0,-0.355289115609,-0.151903267841,3.25494807234,0.0111102253242,0.0375558019468,0.0,468.069786704164,467.24823875340746,467.0185557272731,467.9601908074637
1.620000000000001,-0.123368003405,-0.0404357863535,12.8926828009,6.25715054552,0.0703840082306,0.0,-0.406424739062,-0.171751720856,3.40119069975,0.0361800581778,-0.00225161596896,0.0,463.50950040819265,460.3705538525725,460.8442516570923,462.82165497664346
1.680000000000001,-0.149423204622,-0.0513470903473,13.1027646675,6.25873826219,0.0699988006128,0.0,-0.462012864637,-0.191699819249,3.60092561813,-0.013731215331,-0.0164335510147,0.0,479.3585298636426,478.2796931662744,480.47700575549527,476.6780514458183
1.740000000000001,-0.178760530616,-0.0634171685583,13.3242304985,6.25783998418,0.0684264428932,0.0,-0.51573974488,-0.210720068482,3.78068360312,-0.0175744651627,-0.0673370151259,0.0,476.08843982970876,472.17690298472957,474.1489546536707,473.85370969092287
1.8000000000000012,-0.211000837833,-0.0765476957714,13.5524800894,6.25709374928,0.0646422478228,0.0,-0.558564824773,-0.22704440437,3.82749442624,-0.00375460517036,-0.0556731275459,0.0,433.9267220642189,434.9017952689542,433.56392576599296,434.72365789677906
1.8600000000000012,-0.246009716399,-0.0907785095642,13.7877187204,6.25704486324,0.0610074414555,0.0,-0.607966209508,-0.247315736343,4.01317393226,0.00449784856278,-0.0728466762164,0.0,477.448097147714,476.13353364419794,477.3795123357776,478.0088583711424
1.9200000000000013,-0.283753106588,-0.106163678597,14.0317461739,6.25716749843,0.0566225266413,0.0,-0.649680169592,-0.265494001441,4.12071404154,-0.00338174361091,-0.0735563218832,0.0,455.7990618667599,455.7383406039193,454.59909523864246,453.9671865001978
1.9800000000000013,-0.323795251678,-0.122585127036,14.2801857055,6.25750697674,0.0525612658041,0.0,-0.684665955667,-0.281875010284,4.1604787644,0.0194094675533,-0.0579781109897,0.0,434.23976884429453,435.5410758538313,433.05835172362873,434.97134509860484
2.0400000000000014,-0.365988736566,-0.140039133282,14.533404572,6.25935931275,0.0487929639416,0.0,-0.721392046182,-0.299751141169,4.27973113027,0.0473085613878,-0.0748162797884,0.0,459.59580389111636,458.25635631648646,459.1971983865343,461.40548203844764
2.1000000000000014,-0.410134593622,-0.158439047983,14.7902636751,6.26230701051,0.0441735557369,0.0,-0.749747913828,-0.313328276147,4.2822589329,0.0525386106834,-0.0817338733838,0.0,424.3727168476859,423.7734165455914,422.67231581488187,423.12448682248754
2.1600000000000015,-0.456158395799,-0.17772138245,15.0532200918,6.26501149101,0.0396177152942,0.0,-0.78380683085,-0.329053168272,4.48222540098,0.0227652681992,-0.0663121787625,0.0,484.00611685644014,485.16134932858904,485.203094540409,482.9634072907494
2.2200000000000015,-0.503942498366,-0.197808293053,15.3235274171,6.2662520544,0.0355784976416,0.0,-0.808623559307,-0.340386561419,4.52786116406,0.0161312839145,-0.0694157425983,0.0,438.99004415710414,438.7289494132683,439.5181988588831,438.96796648837625
2.2800000000000016,-0.553233826586,-0.218598383318,15.5992624424,6.26712863633,0.0309991793717,0.0,-0.83395090941,-0.352510285809,4.66278868697,0.011378381458,-0.0960235798704,0.0,468.45585346774897,466.37743171840333,466.71300493913157,466.34174040546515
2.3400000000000016,-0.603859078597,-0.240054309005,15.8803572103,6.26814711233,0.0251344006643,0.0,-0.853020807618,-0.362604924709,4.70688763205,0.0263088568109,-0.1014327958,0.0,439.76853394751294,439.311870413589,439.84185231524384,441.0767129928108
2.4000000000000017,-0.655553739395,-0.262115742506,16.1655597931,6.26959943922,0.018669917823,0.0,-0.869510773201,-0.3726196682,4.79951539603,0.0196271144355,-0.124955912222,0.0,457.1345605555585,455.2457822541226,455.0421808269398,454.5069815086069
2.4600000000000017,-0.708085369175,-0.284735689914,16.455249507,6.2709644926,0.0118466194966,0.0,-0.880875497009,-0.381255422177,4.85660432805,0.0283620007764,-0.0975357862216,0.0,443.49802633586734,445.73276517361114,445.3493300579393,446.06334192940267
2.520000000000002,-0.761145638763,-0.307814348345,16.7457006708,6.27242484467,0.0057603108108,0.0,-0.887322162298,-0.387905231524,4.8252643344,0.014750849565,-0.110675445203,0.0,417.66831670907385,416.5108200468117,417.29037962865823,416.1004580560518
2.580000000000002,-0.81449714771,-0.331283367999,17.0355348395,6.27372555585,6.28263822634,0.0,-0.890500506391,-0.394297427664,4.83585890662,0.03281381568,-0.0958569887519,0.0,429.7179869571044,430.962291810536,429.67718522257127,431.20603365611174
2.640000000000002,-0.867937332185,-0.355072994524,17.321962884,6.27539403194,6.27667690077,0.0,-0.890445072047,-0.398569890773,4.7122871523,0.0152178307426,-0.107469910503,0.0,384.76665786833036,383.6551610028174,385.2856997799668,383.6185085038119
